epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss,val_r2,val_rmse
19,,2849,,79.20066833496094,,0.31853047013282776,,8.758137702941895,,,
19,,2859,,46.20745849609375,,0.5248996019363403,,6.747560501098633,,,
19,,2869,,62.111961364746094,,0.3800240159034729,,7.673772811889648,,,
19,,2879,,49.16946029663086,,-0.02436128258705139,,6.9089813232421875,,,
19,,2889,,103.17243194580078,,0.09171923995018005,,9.935623168945312,,,
19,,2899,,38.895545959472656,,0.49591657519340515,,6.222041130065918,,,
19,,2909,,52.627685546875,,0.4842199683189392,,7.2110724449157715,,,
19,,2919,,73.97906494140625,,-0.10469824075698853,,8.5084810256958,,,
19,,2929,,44.3392333984375,,0.40757471323013306,,6.589028358459473,,,
19,,2939,,34.552223205566406,,0.5934492945671082,,5.857824325561523,,,
19,,2939,,,,,,,30.867542266845703,0.6260034441947937,5.468234539031982
19,,2939,57.41569137573242,,0.3215413987636566,,7.434268474578857,,,,
,0.001,2940,,,,,,,,,
20,,2949,,69.87376403808594,,0.025146156549453735,,8.325064659118652,,,
20,,2959,,53.812042236328125,,0.32450956106185913,,7.294307708740234,,,
20,,2969,,40.32289123535156,,0.40830397605895996,,6.267182350158691,,,
20,,2979,,34.70646667480469,,0.6061339974403381,,5.831233978271484,,,
20,,2989,,52.434600830078125,,0.5897039175033569,,7.087310791015625,,,
20,,2999,,52.52370071411133,,0.35478612780570984,,7.197933197021484,,,
20,,3009,,95.47218322753906,,0.06823968887329102,,9.628995895385742,,,
20,,3019,,61.436100006103516,,0.3084803819656372,,7.767556190490723,,,
20,,3029,,64.19983673095703,,0.3515776991844177,,7.916696548461914,,,
20,,3039,,40.88230895996094,,0.4944993257522583,,6.373429298400879,,,
20,,3049,,60.45242691040039,,0.384835422039032,,7.705696105957031,,,
20,,3059,,64.29683685302734,,-0.14158415794372559,,7.9508514404296875,,,
20,,3069,,34.51573944091797,,0.5724070072174072,,5.785869598388672,,,
20,,3079,,67.36570739746094,,0.3468165099620819,,8.093234062194824,,,
20,,3086,,,,,,,27.98145866394043,0.6624109745025635,5.1859588623046875
20,,3086,58.537086486816406,,0.2987627387046814,,7.508090972900391,,,,
,0.001,3087,,,,,,,,,
21,,3089,,63.20738220214844,,0.26282596588134766,,7.893165588378906,,,
21,,3099,,30.365447998046875,,0.6106608510017395,,5.497601509094238,,,
21,,3109,,87.17756652832031,,0.2652417719364166,,9.29037857055664,,,
21,,3119,,71.23770904541016,,0.17432796955108643,,8.360023498535156,,,
